Easting,Northing,Elevation
415220,321640,98.5
415640,321640,112.8
416060,321640,126.3
416480,321640,138.3
416900,321640,148.3
417320,321640,155.8
417740,321640,160.4
418160,321640,161.9
418580,321640,160.0
419000,321640,154.9
419420,321640,146.7
419840,321640,135.7
420260,321640,122.3
420680,321640,107.0
421100,321640,90.5
421520,321640,73.4
421940,321640,56.3
422360,321640,39.9
422780,321640,24.9
423200,321640,11.7
423620,321640,0.8
424040,321640,0
424460,321640,0
424880,321640,0
425300,321640,0
425720,321640,0
426140,321640,0
426560,321640,0
426980,321640,8.1
398000,322060,0
398420,322060,0
398840,322060,0
399260,322060,0
399680,322060,0
400100,322060,0
400520,322060,0
400940,322060,0
401360,322060,0
401780,322060,0
402200,322060,0
402620,322060,0
403040,322060,0
403460,322060,0
403880,322060,12.8
404300,322060,28.1
404720,322060,42.3
405140,322060,54.8
405560,322060,65.3
405980,322060,73.4
406400,322060,78.7
406820,322060,81.3
407240,322060,81.1
407660,322060,78.3
408080,322060,73.3
408500,322060,66.4
408920,322060,58.2
409340,322060,49.3
409760,322060,40.2
410180,322060,31.5
410600,322060,24.0
411020,322060,18.0
411440,322060,14.1
411860,322060,12.6
412280,322060,13.6
412700,322060,17.4
413120,322060,23.8
413540,322060,32.6
413960,322060,43.5
414380,322060,56.1
414800,322060,69.8
415220,322060,84.1
415640,322060,98.2
416060,322060,111.6
416480,322060,123.6
416900,322060,133.7
417320,322060,141.2
417740,322060,146.0
418160,322060,147.6
418580,322060,146.1
419000,322060,141.3
419420,322060,133.4
419840,322060,122.8
420260,322060,109.9
420680,322060,95.1
421100,322060,79.1
421520,322060,62.6
421940,322060,46.1
422360,322060,30.4
422780,322060,16.0
423200,322060,3.6
423620,322060,0
424040,322060,0
424460,322060,0
424880,322060,0
425300,322060,0
425720,322060,0
426140,322060,0
426560,322060,0
426980,322060,6.6
398000,322480,0
398420,322480,0
398840,322480,0
399260,322480,0
399680,322480,0
400100,322480,0
400520,322480,0
400940,322480,0
401360,322480,0
401780,322480,0
402200,322480,0
402620,322480,0
403040,322480,0
403460,322480,0
403880,322480,15.0
404300,322480,29.7
404720,322480,43.3
405140,322480,55.3
405560,322480,65.2
405980,322480,72.5
406400,322480,77.1
406820,322480,79.0
407240,322480,78.0
407660,322480,74.5
408080,322480,68.7
408500,322480,61.0
408920,322480,52.1
409340,322480,42.3
409760,322480,32.5
410180,322480,23.1
410600,322480,14.8
411020,322480,8.2
411440,322480,3.6
411860,322480,1.4
412280,322480,1.9
412700,322480,5.1
413120,322480,11.0
413540,322480,19.3
413960,322480,29.9
414380,322480,42.1
414800,322480,55.5
415220,322480,69.6
415640,322480,83.5
416060,322480,96.8
416480,322480,108.8
416900,322480,118.8
417320,322480,126.5
417740,322480,131.4
418160,322480,133.2
418580,322480,131.9
419000,322480,127.4
419420,322480,120.0
419840,322480,109.8
420260,322480,97.3
420680,322480,83.1
421100,322480,67.7
421520,322480,51.8
421940,322480,35.9
422360,322480,20.9
422780,322480,7.3
423200,322480,0
423620,322480,0
424040,322480,0
424460,322480,0
424880,322480,0
425300,322480,0
425720,322480,0
426140,322480,0
426560,322480,0
426980,322480,5.4
398000,322900,0
398420,322900,0
398840,322900,0
399260,322900,0
399680,322900,0
400100,322900,0
400520,322900,0
400940,322900,0
401360,322900,0
401780,322900,0
402200,322900,0
402620,322900,0
403040,322900,0
403460,322900,3.1
403880,322900,17.8
404300,322900,32.0
404720,322900,45.0
405140,322900,56.4
405560,322900,65.6
405980,322900,72.2
406400,322900,76.1
406820,322900,77.2
407240,322900,75.4
407660,322900,71.1
408080,322900,64.5
408500,322900,56.0
408920,322900,46.3
409340,322900,35.7
409760,322900,25.1
410180,322900,15.0
410600,322900,6.0
411020,322900,0
411440,322900,0
411860,322900,0
412280,322900,0
412700,322900,0
413120,322900,0
413540,322900,6.2
413960,322900,16.3
414380,322900,28.2
414800,322900,41.3
415220,322900,55.1
415640,322900,68.9
416060,322900,82.1
416480,322900,94.0
416900,322900,104.1
417320,322900,111.8
417740,322900,116.9
418160,322900,118.9
418580,322900,117.9
419000,322900,113.7
419420,322900,106.6
419840,322900,96.9
420260,322900,85.0
420680,322900,71.3
421100,322900,56.5
421520,322900,41.2
421940,322900,26.0
422360,322900,11.7
422780,322900,0
423200,322900,0
423620,322900,0
424040,322900,0
424460,322900,0
424880,322900,0
425300,322900,0
425720,322900,0
426140,322900,0
426560,322900,0
426980,322900,4.7
398000,323320,0
398420,323320,0
398840,323320,0
399260,323320,0
399680,323320,0
400100,323320,0
400520,323320,0
400940,323320,0
401360,323320,0
401780,323320,0
402200,323320,0
402620,323320,0
403040,323320,0
403460,323320,7.1
403880,323320,21.4
404300,323320,35.0
404720,323320,47.4
405140,323320,58.1
405560,323320,66.6
405980,323320,72.6
406400,323320,75.7
406820,323320,76.0
407240,323320,73.5
407660,323320,68.3
408080,323320,60.9
408500,323320,51.6
408920,323320,41.0
409340,323320,29.7
409760,323320,18.2
410180,323320,7.3
410600,323320,0
411020,323320,0
411440,323320,0
411860,323320,0
412280,323320,0
412700,323320,0
413120,323320,0
413540,323320,0
413960,323320,3.1
414380,323320,14.6
414800,323320,27.5
415220,323320,41.0
415640,323320,54.6
416060,323320,67.7
416480,323320,79.5
416900,323320,89.6
417320,323320,97.5
417740,323320,102.6
418160,323320,104.9
418580,323320,104.1
419000,323320,100.3
419420,323320,93.7
419840,323320,84.4
420260,323320,72.9
420680,323320,59.8
421100,323320,45.6
421520,323320,31.0
421940,323320,16.5
422360,323320,2.9
422780,323320,0
423200,323320,0
423620,323320,0
424040,323320,0
424460,323320,0
424880,323320,0
425300,323320,0
425720,323320,0
426140,323320,0
426560,323320,0
426980,323320,4.7
398000,323740,0
398420,323740,0
398840,323740,0
399260,323740,0
399680,323740,0
400100,323740,0
400520,323740,0
400940,323740,0
401360,323740,0
401780,323740,0
402200,323740,0
402620,323740,0
403040,323740,0
403460,323740,12.0
403880,323740,25.8
404300,323740,38.8
404720,323740,50.7
405140,323740,60.7
405560,323740,68.5
405980,323740,73.7
406400,323740,76.1
406820,323740,75.6
407240,323740,72.2
407660,323740,66.3
408080,323740,58.0
408500,323740,47.9
408920,323740,36.4
409340,323740,24.3
409760,323740,12.0
410180,323740,0.3
410600,323740,0
411020,323740,0
411440,323740,0
411860,323740,0
412280,323740,0
412700,323740,0
413120,323740,0
413540,323740,0
413960,323740,0
414380,323740,1.6
414800,323740,14.1
415220,323740,27.4
415640,323740,40.9
416060,323740,53.8
416480,323740,65.6
416900,323740,75.7
417320,323740,83.6
417740,323740,89.0
418160,323740,91.5
418580,323740,91.0
419000,323740,87.5
419420,323740,81.2
419840,323740,72.4
420260,323740,61.5
420680,323740,49.0
421100,323740,35.4
421520,323740,21.4
421940,323740,7.6
422360,323740,0
422780,323740,0
423200,323740,0
423620,323740,0
424040,323740,0
424460,323740,0
424880,323740,0
425300,323740,0
425720,323740,0
426140,323740,0
426560,323740,0
426980,323740,5.5
398000,324160,0
398420,324160,0
398840,324160,0
399260,324160,0
399680,324160,0
400100,324160,0
400520,324160,0
400940,324160,0
401360,324160,0
401780,324160,0
402200,324160,0
402620,324160,0
403040,324160,4.6
403460,324160,17.8
403880,324160,31.0
404300,324160,43.5
404720,324160,54.7
405140,324160,64.1
405560,324160,71.2
405980,324160,75.7
406400,324160,77.3
406820,324160,76.0
407240,324160,71.8
407660,324160,65.0
408080,324160,55.9
408500,324160,45.0
408920,324160,32.7
409340,324160,19.7
409760,324160,6.6
410180,324160,0
410600,324160,0
411020,324160,0
411440,324160,0
411860,324160,0
412280,324160,0
412700,324160,0
413120,324160,0
413540,324160,0
413960,324160,0
414380,324160,0
414800,324160,1.5
415220,324160,14.6
415640,324160,27.8
416060,324160,40.6
416480,324160,52.4
416900,324160,62.5
417320,324160,70.5
417740,324160,76.0
418160,324160,78.7
418580,324160,78.5
419000,324160,75.4
419420,324160,69.6
419840,324160,61.2
420260,324160,50.8
420680,324160,38.8
421100,324160,25.9
421520,324160,12.6
421940,324160,0
422360,324160,0
422780,324160,0
423200,324160,0
423620,324160,0
424040,324160,0
424460,324160,0
424880,324160,0
425300,324160,0
425720,324160,0
426140,324160,0
426560,324160,0
426980,324160,7.2
398000,324580,7.3
398420,324580,0
398840,324580,0
399260,324580,0
399680,324580,0
400100,324580,0
400520,324580,0
400940,324580,0
401360,324580,0
401780,324580,0
402200,324580,0
402620,324580,0
403040,324580,11.8
403460,324580,24.6
403880,324580,37.2
404300,324580,49.2
404720,324580,59.7
405140,324580,68.5
405560,324580,74.8
405980,324580,78.5
406400,324580,79.4
406820,324580,77.3
407240,324580,72.3
407660,324580,64.7
408080,324580,54.7
408500,324580,42.9
408920,324580,29.8
409340,324580,16.0
409760,324580,2.0
410180,324580,0
410600,324580,0
411020,324580,0
411440,324580,0
411860,324580,0
412280,324580,0
412700,324580,0
413120,324580,0
413540,324580,0
413960,324580,0
414380,324580,0
414800,324580,0
415220,324580,2.6
415640,324580,15.7
416060,324580,28.4
416480,324580,40.1
416900,324580,50.2
417320,324580,58.3
417740,324580,64.0
418160,324580,66.9
418580,324580,67.0
419000,324580,64.2
419420,324580,58.8
419840,324580,50.9
420260,324580,41.0
420680,324580,29.6
421100,324580,17.3
421520,324580,4.6
421940,324580,0
422360,324580,0
422780,324580,0
423200,324580,0
423620,324580,0
424040,324580,0
424460,324580,0
424880,324580,0
425300,324580,0
425720,324580,0
426140,324580,0
426560,324580,0
426980,324580,9.7
398000,325000,15.9
398420,325000,4.3
398840,325000,0
399260,325000,0
399680,325000,0
400100,325000,0
400520,325000,0
400940,325000,0
401360,325000,0
401780,325000,0
402200,325000,0
402620,325000,8.0
403040,325000,19.9
403460,325000,32.2
403880,325000,44.3
404300,325000,55.7
404720,325000,65.7
405140,325000,73.7
405560,325000,79.4
405980,325000,82.4
406400,325000,82.4
406820,325000,79.6
407240,325000,73.8
407660,325000,65.3
408080,325000,54.5
408500,325000,41.9
408920,325000,27.9
409340,325000,13.2
409760,325000,0
410180,325000,0
410600,325000,0
411020,325000,0
411440,325000,0
411860,325000,0
412280,325000,0
412700,325000,0
413120,325000,0
413540,325000,0
413960,325000,0
414380,325000,0
414800,325000,0
415220,325000,0
415640,325000,4.5
416060,325000,17.1
416480,325000,28.8
416900,325000,38.9
417320,325000,47.1
417740,325000,52.9
418160,325000,56.1
418580,325000,56.5
419000,325000,54.0
419420,325000,49.0
419840,325000,41.6
420260,325000,32.2
420680,325000,21.4
421100,325000,9.7
421520,325000,0
421940,325000,0
422360,325000,0
422780,325000,0
423200,325000,0
423620,325000,0
424040,325000,0
424460,325000,0
424880,325000,0
425300,325000,0
425720,325000,0
426140,325000,0
426560,325000,0
426980,325000,13.2
398000,325420,25.4
398420,325420,14.1
398840,325420,4.0
399260,325420,0
399680,325420,0
400100,325420,0
400520,325420,0
400940,325420,0
401360,325420,0
401780,325420,0
402200,325420,6.9
402620,325420,17.4
403040,325420,28.8
403460,325420,40.7
403880,325420,52.3
404300,325420,63.1
404720,325420,72.5
405140,325420,79.9
405560,325420,84.9
405980,325420,87.1
406400,325420,86.4
406820,325420,82.8
407240,325420,76.2
407660,325420,66.9
408080,325420,55.3
408500,325420,41.8
408920,325420,27.0
409340,325420,11.5
409760,325420,0
410180,325420,0
410600,325420,0
411020,325420,0
411440,325420,0
411860,325420,0
412280,325420,0
412700,325420,0
413120,325420,0
413540,325420,0
413960,325420,0
414380,325420,0
414800,325420,0
415220,325420,0
415640,325420,0
416060,325420,7.0
416480,325420,18.6
416900,325420,28.8
417320,325420,37.1
417740,325420,43.0
418160,325420,46.4
418580,325420,47.1
419000,325420,45.0
419420,325420,40.4
419840,325420,33.4
420260,325420,24.6
420680,325420,14.3
421100,325420,3.2
421520,325420,0
421940,325420,0
422360,325420,0
422780,325420,0
423200,325420,0
423620,325420,0
424040,325420,0
424460,325420,0
424880,325420,0
425300,325420,0
425720,325420,0
426140,325420,0
426560,325420,2.6
426980,325420,17.6
398000,325840,35.6
398420,325840,24.6
398840,325840,14.8
399260,325840,6.7
399680,325840,0.7
400100,325840,0
400520,325840,0
400940,325840,0
401360,325840,2.2
401780,325840,8.8
402200,325840,17.4
402620,325840,27.5
403040,325840,38.5
403460,325840,50.0
403880,325840,61.1
404300,325840,71.4
404720,325840,80.1
405140,325840,86.9
405560,325840,91.2
405980,325840,92.8
406400,325840,91.3
406820,325840,86.9
407240,325840,79.5
407660,325840,69.5
408080,325840,57.1
408500,325840,42.8
408920,325840,27.2
409340,325840,10.9
409760,325840,0
410180,325840,0
410600,325840,0
411020,325840,0
411440,325840,0
411860,325840,0
412280,325840,0
412700,325840,0
413120,325840,0
413540,325840,0
413960,325840,0
414380,325840,0
414800,325840,0
415220,325840,0
415640,325840,0
416060,325840,0
416480,325840,9.7
416900,325840,19.9
417320,325840,28.3
417740,325840,34.4
418160,325840,38.0
418580,325840,38.9
419000,325840,37.2
419420,325840,32.9
419840,325840,26.4
420260,325840,18.1
420680,325840,8.4
421100,325840,0
421520,325840,0
421940,325840,0
422360,325840,0
422780,325840,0
423200,325840,0
423620,325840,0
424040,325840,0
424460,325840,0
424880,325840,0
425300,325840,0
425720,325840,0
426140,325840,0
426560,325840,7.2
426980,325840,22.9
398000,326260,46.5
398420,326260,35.9
398840,326260,26.3
399260,326260,18.4
399680,326260,12.5
400100,326260,9.0
400520,326260,8.0
400940,326260,9.7
401360,326260,13.8
401780,326260,20.2
402200,326260,28.5
402620,326260,38.3
403040,326260,49.0
403460,326260,60.0
403880,326260,70.6
404300,326260,80.4
404720,326260,88.6
405140,326260,94.7
405560,326260,98.4
405980,326260,99.2
406400,326260,97.1
406820,326260,91.9
407240,326260,83.8
407660,326260,72.9
408080,326260,59.8
408500,326260,44.7
408920,326260,28.3
409340,326260,11.2
409760,326260,0
410180,326260,0
410600,326260,0
411020,326260,0
411440,326260,0
411860,326260,0
412280,326260,0
412700,326260,0
413120,326260,0
413540,326260,0
413960,326260,0
414380,326260,0
414800,326260,0
415220,326260,0
415640,326260,0
416060,326260,0
416480,326260,2.1
416900,326260,12.3
417320,326260,20.7
417740,326260,27.0
418160,326260,30.7
418580,326260,31.9
419000,326260,30.5
419420,326260,26.7
419840,326260,20.6
420260,326260,12.8
420680,326260,3.6
421100,326260,0
421520,326260,0
421940,326260,0
422360,326260,0
422780,326260,0
423200,326260,0
423620,326260,0
424040,326260,0
424460,326260,0
424880,326260,0
425300,326260,0
425720,326260,0
426140,326260,0
426560,326260,12.6
426980,326260,29.0
398000,326680,58.0
398420,326680,47.6
398840,326680,38.3
399260,326680,30.5
399680,326680,24.8
400100,326680,21.3
400520,326680,20.3
400940,326680,21.9
401360,326680,25.9
401780,326680,32.1
402200,326680,40.2
402620,326680,49.7
403040,326680,60.0
403460,326680,70.5
403880,326680,80.8
404300,326680,90.0
404720,326680,97.6
405140,326680,103.2
405560,326680,106.2
405980,326680,106.4
406400,326680,103.6
406820,326680,97.7
407240,326680,88.8
407660,326680,77.2
408080,326680,63.3
408500,326680,47.5
408920,326680,30.3
409340,326680,12.5
409760,326680,0
410180,326680,0
410600,326680,0
411020,326680,0
411440,326680,0
411860,326680,0
412280,326680,0
412700,326680,0
413120,326680,0
413540,326680,0
413960,326680,0
414380,326680,0
414800,326680,0
415220,326680,0
415640,326680,0
416060,326680,0
416480,326680,0
416900,326680,5.9
417320,326680,14.4
417740,326680,20.8
418160,326680,24.8
418580,326680,26.2
419000,326680,25.1
419420,326680,21.6
419840,326680,16.0
420260,326680,8.6
420680,326680,0
421100,326680,0
421520,326680,0
421940,326680,0
422360,326680,0
422780,326680,0
423200,326680,0
423620,326680,0
424040,326680,0
424460,326680,0
424880,326680,0
425300,326680,0
425720,326680,0
426140,326680,2.6
426560,326680,18.8
426980,326680,35.9
398000,327100,69.8
398420,327100,59.7
398840,327100,50.6
399260,327100,43.0
399680,327100,37.4
400100,327100,33.9
400520,327100,33.0
400940,327100,34.5
401360,327100,38.4
401780,327100,44.4
402200,327100,52.2
402620,327100,61.4
403040,327100,71.4
403460,327100,81.5
403880,327100,91.3
404300,327100,100.0
404720,327100,107.2
405140,327100,112.1
405560,327100,114.6
405980,327100,114.1
406400,327100,110.7
406820,327100,104.1
407240,327100,94.6
407660,327100,82.3
408080,327100,67.6
408500,327100,51.1
408920,327100,33.2
409340,327100,14.7
409760,327100,0
410180,327100,0
410600,327100,0
411020,327100,0
411440,327100,0
411860,327100,0
412280,327100,0
412700,327100,0
413120,327100,0
413540,327100,0
413960,327100,0
414380,327100,0
414800,327100,0
415220,327100,0
415640,327100,0
416060,327100,0
416480,327100,0
416900,327100,0.8
417320,327100,9.3
417740,327100,15.9
418160,327100,20.0
418580,327100,21.7
419000,327100,20.9
419420,327100,17.8
419840,327100,12.5
420260,327100,5.6
420680,327100,0
421100,327100,0
421520,327100,0
421940,327100,0
422360,327100,0
422780,327100,0
423200,327100,0
423620,327100,0
424040,327100,0
424460,327100,0
424880,327100,0
425300,327100,0
425720,327100,0
426140,327100,8.7
426560,327100,25.6
426980,327100,43.4
398000,327520,81.9
398420,327520,72.0
398840,327520,63.1
399260,327520,55.7
399680,327520,50.1
400100,327520,46.7
400520,327520,45.8
400940,327520,47.2
401360,327520,51.0
401780,327520,56.8
402200,327520,64.4
402620,327520,73.3
403040,327520,83.0
403460,327520,92.8
403880,327520,102.1
404300,327520,110.4
404720,327520,117.0
405140,327520,121.5
405560,327520,123.4
405980,327520,122.3
406400,327520,118.2
406820,327520,111.0
407240,327520,100.8
407660,327520,87.9
408080,327520,72.5
408500,327520,55.3
408920,327520,36.8
409340,327520,17.6
409760,327520,0
410180,327520,0
410600,327520,0
411020,327520,0
411440,327520,0
411860,327520,0
412280,327520,0
412700,327520,0
413120,327520,0
413540,327520,0
413960,327520,0
414380,327520,0
414800,327520,0
415220,327520,0
415640,327520,0
416060,327520,0
416480,327520,0
416900,327520,0
417320,327520,5.5
417740,327520,12.1
418160,327520,16.4
418580,327520,18.4
419000,327520,17.8
419420,327520,15.0
419840,327520,10.2
420260,327520,3.6
420680,327520,0
421100,327520,0
421520,327520,0
421940,327520,0
422360,327520,0
422780,327520,0
423200,327520,0
423620,327520,0
424040,327520,0
424460,327520,0
424880,327520,0
425300,327520,0
425720,327520,0
426140,327520,15.4
426560,327520,32.9
426980,327520,51.3
398000,327940,93.9
398420,327940,84.3
398840,327940,75.5
399260,327940,68.2
399680,327940,62.8
400100,327940,59.5
400520,327940,58.5
400940,327940,59.8
401360,327940,63.5
401780,327940,69.2
402200,327940,76.6
402620,327940,85.2
403040,327940,94.6
403460,327940,104.1
403880,327940,113.0
404300,327940,120.9
404720,327940,127.0
405140,327940,131.0
405560,327940,132.3
405980,327940,130.8
406400,327940,126.1
406820,327940,118.3
407240,327940,107.5
407660,327940,93.9
408080,327940,78.0
408500,327940,60.1
408920,327940,40.9
409340,327940,21.1
409760,327940,1.3
410180,327940,0
410600,327940,0
411020,327940,0
411440,327940,0
411860,327940,0
412280,327940,0
412700,327940,0
413120,327940,0
413540,327940,0
413960,327940,0
414380,327940,0
414800,327940,0
415220,327940,0
415640,327940,0
416060,327940,0
416480,327940,0
416900,327940,0
417320,327940,2.7
417740,327940,9.4
418160,327940,13.9
418580,327940,16.1
419000,327940,15.8
419420,327940,13.3
419840,327940,8.8
420260,327940,2.6
420680,327940,0
421100,327940,0
421520,327940,0
421940,327940,0
422360,327940,0
422780,327940,0
423200,327940,0
423620,327940,0
424040,327940,0
424460,327940,0
424880,327940,0
425300,327940,0
425720,327940,5.8
426140,327940,22.4
426560,327940,40.4
426980,327940,59.5
398000,328360,105.7
398420,328360,96.3
398840,328360,87.7
399260,328360,80.5
399680,328360,75.2
400100,328360,71.9
400520,328360,70.9
400940,328360,72.2
401360,328360,75.8
401780,328360,81.3
402200,328360,88.5
402620,328360,96.9
403040,328360,106.0
403460,328360,115.2
403880,328360,123.8
404300,328360,131.2
404720,328360,137.0
405140,328360,140.5
405560,328360,141.3
405980,328360,139.3
406400,328360,134.1
406820,328360,125.7
407240,328360,114.4
407660,328360,100.2
408080,328360,83.7
408500,328360,65.2
408920,328360,45.5
409340,328360,25.1
409760,328360,4.7
410180,328360,0
410600,328360,0
411020,328360,0
411440,328360,0
411860,328360,0
412280,328360,0
412700,328360,0
413120,328360,0
413540,328360,0
413960,328360,0
414380,328360,0
414800,328360,0
415220,328360,0
415640,328360,0
416060,328360,0
416480,328360,0
416900,328360,0
417320,328360,0.8
417740,328360,7.7
418160,328360,12.4
418580,328360,14.7
419000,328360,14.7
419420,328360,12.4
419840,328360,8.2
420260,328360,2.5
420680,328360,0
421100,328360,0
421520,328360,0
421940,328360,0
422360,328360,0
422780,328360,0
423200,328360,0
423620,328360,0
424040,328360,0
424460,328360,0
424880,328360,0
425300,328360,0
425720,328360,12.4
426140,328360,29.5
426560,328360,48.2
426980,328360,67.7
398000,328780,117.0
398420,328780,107.8
398840,328780,99.4
399260,328780,92.3
399680,328780,87.0
400100,328780,83.8
400520,328780,82.8
400940,328780,84.1
401360,328780,87.5
401780,328780,93.0
402200,328780,100.0
402620,328780,108.2
403040,328780,117.0
403460,328780,125.9
403880,328780,134.2
404300,328780,141.3
404720,328780,146.6
405140,328780,149.7
405560,328780,150.1
405980,328780,147.6
406400,328780,141.9
406820,328780,133.1
407240,328780,121.3
407660,328780,106.6
408080,328780,89.5
408500,328780,70.6
408920,328780,50.3
409340,328780,29.4
409760,328780,8.5
410180,328780,0
410600,328780,0
411020,328780,0
411440,328780,0
411860,328780,0
412280,328780,0
412700,328780,0
413120,328780,0
413540,328780,0
413960,328780,0
414380,328780,0
414800,328780,0
415220,328780,0
415640,328780,0
416060,328780,0
416480,328780,0
416900,328780,0
417320,328780,0
417740,328780,6.9
418160,328780,11.7
418580,328780,14.2
419000,328780,14.4
419420,328780,12.4
419840,328780,8.5
420260,328780,3.0
420680,328780,0
421100,328780,0
421520,328780,0
421940,328780,0
422360,328780,0
422780,328780,0
423200,328780,0
423620,328780,0
424040,328780,0
424460,328780,0
424880,328780,0
425300,328780,3.5
425720,328780,19.1
426140,328780,36.7
426560,328780,55.8
426980,328780,75.9
398000,329200,127.6
398420,329200,118.6
398840,329200,110.3
399260,329200,103.4
399680,329200,98.2
400100,329200,95.0
400520,329200,93.9
400940,329200,95.2
401360,329200,98.6
401780,329200,103.9
402200,329200,110.7
402620,329200,118.8
403040,329200,127.4
403460,329200,136.0
403880,329200,144.0
404300,329200,150.8
404720,329200,155.8
405140,329200,158.5
405560,329200,158.6
405980,329200,155.6
406400,329200,149.5
406820,329200,140.3
407240,329200,128.0
407660,329200,112.9
408080,329200,95.3
408500,329200,75.9
408920,329200,55.2
409340,329200,33.8
409760,329200,12.5
410180,329200,0
410600,329200,0
411020,329200,0
411440,329200,0
411860,329200,0
412280,329200,0
412700,329200,0
413120,329200,0
413540,329200,0
413960,329200,0
414380,329200,0
414800,329200,0
415220,329200,0
415640,329200,0
416060,329200,0
416480,329200,0
416900,329200,0
417320,329200,0
417740,329200,6.7
418160,329200,11.7
418580,329200,14.3
419000,329200,14.7
419420,329200,12.9
419840,329200,9.3
420260,329200,4.1
420680,329200,0
421100,329200,0
421520,329200,0
421940,329200,0
422360,329200,0
422780,329200,0
423200,329200,0
423620,329200,0
424040,329200,0
424460,329200,0
424880,329200,0
425300,329200,9.5
425720,329200,25.6
426140,329200,43.7
426560,329200,63.2
426980,329200,83.7
398000,329620,137.3
398420,329620,128.5
398840,329620,120.4
399260,329620,113.5
399680,329620,108.3
400100,329620,105.1
400520,329620,104.1
400940,329620,105.3
401360,329620,108.6
401780,329620,113.8
402200,329620,120.6
402620,329620,128.4
403040,329620,136.8
403460,329620,145.2
403880,329620,153.0
404300,329620,159.5
404720,329620,164.2
405140,329620,166.7
405560,329620,166.4
405980,329620,163.1
406400,329620,156.7
406820,329620,147.0
407240,329620,134.3
407660,329620,118.8
408080,329620,100.9
408500,329620,81.1
408920,329620,60.0
409340,329620,38.2
409760,329620,16.5
410180,329620,0
410600,329620,0
411020,329620,0
411440,329620,0
411860,329620,0
412280,329620,0
412700,329620,0
413120,329620,0
413540,329620,0
413960,329620,0
414380,329620,0
414800,329620,0
415220,329620,0
415640,329620,0
416060,329620,0
416480,329620,0
416900,329620,0
417320,329620,0.1
417740,329620,7.2
418160,329620,12.2
418580,329620,15.0
419000,329620,15.6
419420,329620,14.0
419840,329620,10.6
420260,329620,5.6
420680,329620,0
421100,329620,0
421520,329620,0
421940,329620,0
422360,329620,0
422780,329620,0
423200,329620,0
423620,329620,0
424040,329620,0
424460,329620,0
424880,329620,1.3
425300,329620,15.3
425720,329620,31.8
426140,329620,50.2
426560,329620,70.2
426980,329620,91.0
398000,330040,146.0
398420,330040,137.2
398840,330040,129.2
399260,330040,122.4
399680,330040,117.3
400100,330040,114.1
400520,330040,113.1
400940,330040,114.3
401360,330040,117.5
401780,330040,122.6
402200,330040,129.3
402620,330040,137.0
403040,330040,145.2
403460,330040,153.5
403880,330040,161.0
404300,330040,167.3
404720,330040,171.8
405140,330040,174.0
405560,330040,173.4
405980,330040,169.8
406400,330040,163.1
406820,330040,153.1
407240,330040,140.1
407660,330040,124.3
408080,330040,106.1
408500,330040,85.9
408920,330040,64.5
409340,330040,42.4
409760,330040,20.3
410180,330040,0
410600,330040,0
411020,330040,0
411440,330040,0
411860,330040,0
412280,330040,0
412700,330040,0
413120,330040,0
413540,330040,0
413960,330040,0
414380,330040,0
414800,330040,0
415220,330040,0
415640,330040,0
416060,330040,0
416480,330040,0
416900,330040,0
417320,330040,0.9
417740,330040,8.1
418160,330040,13.2
418580,330040,16.1
419000,330040,16.8
419420,330040,15.4
419840,330040,12.2
420260,330040,7.4
420680,330040,1.7
421100,330040,0
421520,330040,0
421940,330040,0
422360,330040,0
422780,330040,0
423200,330040,0
423620,330040,0
424040,330040,0
424460,330040,0
424880,330040,6.3
425300,330040,20.7
425720,330040,37.4
426140,330040,56.2
426560,330040,76.5
426980,330040,97.6
398000,330460,153.3
398420,330460,144.6
398840,330460,136.7
399260,330460,130.0
399680,330460,124.9
400100,330460,121.7
400520,330460,120.7
400940,330460,121.8
401360,330460,125.0
401780,330460,130.1
402200,330460,136.7
402620,330460,144.3
403040,330460,152.4
403460,330460,160.5
403880,330460,167.9
404300,330460,174.0
404720,330460,178.3
405140,330460,180.2
405560,330460,179.5
405980,330460,175.7
406400,330460,168.7
406820,330460,158.5
407240,330460,145.2
407660,330460,129.1
408080,330460,110.6
408500,330460,90.2
408920,330460,68.5
409340,330460,46.2
409760,330460,23.9
410180,330460,2.3
410600,330460,0
411020,330460,0
411440,330460,0
411860,330460,0
412280,330460,0
412700,330460,0
413120,330460,0
413540,330460,0
413960,330460,0
414380,330460,0
414800,330460,0
415220,330460,0
415640,330460,0
416060,330460,0
416480,330460,0
416900,330460,0
417320,330460,2.1
417740,330460,9.3
418160,330460,14.5
418580,330460,17.5
419000,330460,18.3
419420,330460,17.0
419840,330460,13.9
420260,330460,9.4
420680,330460,3.8
421100,330460,0
421520,330460,0
421940,330460,0
422360,330460,0
422780,330460,0
423200,330460,0
423620,330460,0
424040,330460,0
424460,330460,0
424880,330460,10.8
425300,330460,25.4
425720,330460,42.4
426140,330460,61.4
426560,330460,82.0
426980,330460,103.3
398000,330880,159.1
398420,330880,150.5
398840,330880,142.6
399260,330880,136.0
399680,330880,130.9
400100,330880,127.8
400520,330880,126.7
400940,330880,127.9
401360,330880,131.0
401780,330880,136.0
402200,330880,142.5
402620,330880,150.1
403040,330880,158.1
403460,330880,166.1
403880,330880,173.4
404300,330880,179.4
404720,330880,183.5
405140,330880,185.3
405560,330880,184.4
405980,330880,180.4
406400,330880,173.3
406820,330880,162.9
407240,330880,149.4
407660,330880,133.2
408080,330880,114.5
